date_time,temperature,humidity,pressure
2010-06-22 09:00:00,84.2,60,1019
2010-06-22 12:00:00,89.6,51,1018
2010-06-22 15:00:00,87.80000000000001,54,1016
2010-06-22 18:00:00,82.4,73,1016
2010-06-22 21:00:00,75.2,84,1017
2010-06-23 00:00:00,68.0,93,1016
2010-06-23 03:00:00,68.0,87,1016
2010-06-23 06:00:00,78.80000000000001,87,1017
2010-06-23 09:00:00,86.0,57,1017
2010-06-23 12:00:00,89.6,48,1016
2010-06-23 15:00:00,91.4,45,1014
2010-06-23 18:00:00,80.6,81,1014
2010-06-23 21:00:00,77.0,65,1014
2010-06-24 00:00:00,75.2,71,1014
2010-06-24 03:00:00,73.4,74,1012
2010-06-24 06:00:00,80.6,76,1012
2010-06-24 09:00:00,87.80000000000001,56,1011
2010-06-24 12:00:00,89.6,48,1010
2010-06-24 15:00:00,86.0,63,1009
2010-06-24 18:00:00,82.4,66,1010
2010-06-24 21:00:00,77.0,65,1012
2010-06-25 00:00:00,73.4,73,1014
2010-06-25 03:00:00,69.80000000000001,84,1015
2010-06-25 06:00:00,75.2,81,1017
2010-06-25 09:00:00,80.6,58,1017
2010-06-25 12:00:00,87.80000000000001,48,1017
2010-06-25 15:00:00,86.0,45,1014
2010-06-25 18:00:00,73.4,82,1015
2010-06-25 21:00:00,66.2,83,1015
2010-06-26 00:00:00,66.2,82,1016
2010-06-26 03:00:00,60.8,89,1015
2010-06-26 06:00:00,77.0,67,1016
2010-06-26 09:00:00,82.4,56,1013
2010-06-26 12:00:00,87.80000000000001,51,1013
2010-06-26 15:00:00,87.80000000000001,49,1009
2010-06-26 18:00:00,77.0,78,1010
2010-06-26 21:00:00,71.6,88,1010
2010-06-27 00:00:00,69.80000000000001,88,1010
2010-06-27 03:00:00,68.0,78,1009
2010-06-27 06:00:00,78.80000000000001,74,1009
2010-06-27 09:00:00,87.80000000000001,54,1008
2010-06-27 12:00:00,93.2,47,1007
2010-06-27 15:00:00,87.80000000000001,55,1006
2010-06-27 18:00:00,84.2,65,1005
2010-06-27 21:00:00,80.6,65,1005
2010-06-28 00:00:00,78.80000000000001,66,1005
2010-06-28 03:00:00,77.0,66,1005
2010-06-28 06:00:00,80.6,74,1005
2010-06-28 09:00:00,87.80000000000001,58,1005
2010-06-28 12:00:00,87.80000000000001,71,1004
2010-06-28 15:00:00,87.80000000000001,61,1004
2010-06-28 18:00:00,80.6,73,1005
2010-06-28 21:00:00,77.0,85,1006
2010-06-29 00:00:00,75.2,92,1007
2010-06-29 03:00:00,73.4,87,1008
2010-06-29 06:00:00,77.0,78,1010
2010-06-29 09:00:00,84.2,49,1011
2010-06-29 12:00:00,86.0,40,1012
2010-06-29 15:00:00,84.2,46,1012
2010-06-29 18:00:00,77.0,64,1013
2010-06-29 21:00:00,75.2,51,1016
2010-06-30 00:00:00,69.80000000000001,47,1017
2010-06-30 03:00:00,66.2,47,1018
2010-06-30 06:00:00,64.4,57,1021
2010-06-30 09:00:00,69.80000000000001,43,1020
2010-06-30 12:00:00,77.0,36,1020
2010-06-30 15:00:00,77.0,36,1018
2010-06-30 18:00:00,64.4,71,1019
2010-06-30 21:00:00,60.8,68,1020
2010-07-01 00:00:00,66.2,53,1022
2010-07-01 03:00:00,62.6,53,1021
2010-07-01 06:00:00,62.6,62,1025
2010-07-01 09:00:00,69.80000000000001,44,1023
2010-07-01 12:00:00,75.2,36,1023
2010-07-01 15:00:00,75.2,34,1021
2010-07-01 18:00:00,64.4,65,1022
2010-07-01 21:00:00,55.400000000000006,80,1023
2010-07-02 00:00:00,62.6,59,1024
2010-07-02 03:00:00,60.8,57,1024
2010-07-02 06:00:00,66.2,64,1026
2010-07-02 09:00:00,71.6,41,1025
2010-07-02 12:00:00,77.0,37,1024
2010-07-02 15:00:00,78.80000000000001,39,1022
2010-07-02 18:00:00,64.4,71,1022
2010-07-02 21:00:00,59.0,73,1022
2010-07-03 00:00:00,59.0,75,1023
2010-07-03 03:00:00,57.2,74,1022
2010-07-03 06:00:00,69.80000000000001,61,1024
2010-07-03 09:00:00,78.80000000000001,41,1022
2010-07-03 12:00:00,84.2,37,1021
2010-07-03 15:00:00,82.4,36,1018
2010-07-03 18:00:00,71.6,74,1019
2010-07-03 21:00:00,66.2,70,1018
2010-07-04 00:00:00,62.6,80,1019
2010-07-04 03:00:00,60.8,73,1018
2010-07-04 06:00:00,73.4,57,1019
2010-07-04 09:00:00,84.2,42,1018
2010-07-04 12:00:00,91.4,34,1017
2010-07-04 15:00:00,89.6,32,1015
2010-07-04 18:00:00,77.0,56,1015
2010-07-04 21:00:00,71.6,60,1016
2010-07-05 00:00:00,64.4,84,1017
2010-07-05 03:00:00,66.2,73,1017
2010-07-05 06:00:00,78.80000000000001,65,1017
2010-07-05 09:00:00,87.80000000000001,50,1016
2010-07-05 12:00:00,95.0,43,1016
2010-07-05 15:00:00,93.2,39,1015
2010-07-05 18:00:00,78.80000000000001,84,1015
2010-07-05 21:00:00,77.0,64,1016
2010-07-06 00:00:00,69.80000000000001,86,1017
2010-07-06 03:00:00,69.80000000000001,74,1016
2010-07-06 06:00:00,82.4,61,1018
2010-07-06 09:00:00,93.2,42,1017
2010-07-06 12:00:00,100.4,32,1017
2010-07-06 15:00:00,96.8,31,1015
2010-07-06 18:00:00,80.6,71,1015
2010-07-06 21:00:00,75.2,70,1016
2010-07-07 00:00:00,75.2,62,1017
2010-07-07 03:00:00,73.4,60,1016
2010-07-07 06:00:00,84.2,73,1017
2010-07-07 09:00:00,91.4,42,1016
2010-07-07 12:00:00,96.8,33,1016
2010-07-07 15:00:00,96.8,32,1014
2010-07-07 18:00:00,82.4,54,1015
2010-07-07 21:00:00,73.4,76,1015
2010-07-08 00:00:00,69.80000000000001,88,1016
2010-07-08 03:00:00,69.80000000000001,88,1016
2010-07-08 06:00:00,78.80000000000001,79,1017
2010-07-08 09:00:00,87.80000000000001,58,1016
2010-07-08 12:00:00,91.4,51,1016
2010-07-08 15:00:00,86.0,56,1014
2010-07-08 18:00:00,78.80000000000001,73,1015
2010-07-08 21:00:00,73.4,85,1015
2010-07-09 00:00:00,71.6,92,1016
2010-07-09 03:00:00,69.80000000000001,97,1015
2010-07-09 06:00:00,77.0,84,1015
2010-07-09 09:00:00,84.2,61,1013
2010-07-09 12:00:00,87.80000000000001,57,1012
2010-07-09 15:00:00,86.0,60,1009
2010-07-09 18:00:00,80.6,75,1010
2010-07-09 21:00:00,73.4,91,1010
2010-07-10 00:00:00,71.6,98,1010
2010-07-10 03:00:00,71.6,98,1008
2010-07-10 06:00:00,71.6,99,1010
2010-07-10 09:00:00,73.4,94,1010
2010-07-10 12:00:00,73.4,91,1011
2010-07-10 15:00:00,69.80000000000001,94,1010
2010-07-10 18:00:00,69.80000000000001,95,1011
2010-07-10 21:00:00,69.80000000000001,94,1012
2010-07-11 00:00:00,69.80000000000001,96,1012
2010-07-11 03:00:00,68.0,92,1011
2010-07-11 06:00:00,71.6,89,1013
2010-07-11 09:00:00,82.4,54,1012
2010-07-11 12:00:00,86.0,38,1012
2010-07-11 15:00:00,86.0,35,1010
2010-07-11 18:00:00,71.6,77,1011
2010-07-11 21:00:00,68.0,75,1012
2010-07-12 00:00:00,66.2,89,1012
2010-07-12 03:00:00,64.4,94,1011
2010-07-12 06:00:00,73.4,88,1013
2010-07-12 09:00:00,84.2,61,1012
2010-07-12 12:00:00,80.6,74,1012
2010-07-12 15:00:00,77.0,91,1011
2010-07-12 18:00:00,73.4,97,1011
2010-07-12 21:00:00,71.6,94,1012
2010-07-13 00:00:00,69.80000000000001,97,1013
2010-07-13 03:00:00,69.80000000000001,98,1011
2010-07-13 06:00:00,75.2,95,1013
2010-07-13 09:00:00,82.4,71,1012
2010-07-13 12:00:00,84.2,67,1011
2010-07-13 15:00:00,86.0,60,1010
2010-07-13 18:00:00,75.2,86,1011
2010-07-13 21:00:00,71.6,96,1011
2010-07-14 00:00:00,73.4,98,1011
2010-07-14 03:00:00,73.4,98,1010
2010-07-14 06:00:00,71.6,96,1012
2010-07-14 09:00:00,73.4,93,1012
2010-07-14 12:00:00,78.80000000000001,69,1013
2010-07-14 15:00:00,86.0,54,1012
2010-07-14 18:00:00,77.0,77,1014
2010-07-14 21:00:00,71.6,87,1015
2010-07-15 00:00:00,71.6,93,1016
2010-07-15 03:00:00,69.80000000000001,94,1016
2010-07-15 06:00:00,77.0,88,1018
2010-07-15 09:00:00,84.2,64,1017
2010-07-15 12:00:00,89.6,52,1017
2010-07-15 15:00:00,87.80000000000001,49,1015
2010-07-15 18:00:00,78.80000000000001,73,1016
2010-07-15 21:00:00,73.4,86,1017
2010-07-16 00:00:00,73.4,94,1016
2010-07-16 03:00:00,71.6,95,1015
2010-07-16 06:00:00,77.0,82,1016
2010-07-16 09:00:00,87.80000000000001,57,1014
2010-07-16 12:00:00,93.2,46,1013
2010-07-16 15:00:00,91.4,47,1011
2010-07-16 18:00:00,78.80000000000001,89,1012
2010-07-16 21:00:00,75.2,86,1013
2010-07-17 00:00:00,77.0,81,1013
2010-07-17 03:00:00,75.2,78,1013
2010-07-17 06:00:00,78.80000000000001,77,1015
2010-07-17 09:00:00,86.0,55,1015
2010-07-17 12:00:00,89.6,47,1014
2010-07-17 15:00:00,89.6,42,1011
2010-07-17 18:00:00,80.6,64,1012
2010-07-17 21:00:00,77.0,69,1012
2010-07-18 00:00:00,75.2,72,1012
2010-07-18 03:00:00,73.4,76,1013
2010-07-18 06:00:00,78.80000000000001,81,1013
2010-07-18 09:00:00,86.0,57,1013
2010-07-18 12:00:00,91.4,45,1013
2010-07-18 15:00:00,91.4,43,1011
2010-07-18 18:00:00,80.6,76,1012
2010-07-18 21:00:00,78.80000000000001,70,1013
2010-07-19 00:00:00,75.2,84,1012
2010-07-19 03:00:00,71.6,90,1011
2010-07-19 06:00:00,77.0,84,1012
2010-07-19 09:00:00,86.0,62,1011
2010-07-19 12:00:00,89.6,59,1011
2010-07-19 15:00:00,77.0,82,1010
2010-07-19 18:00:00,77.0,91,1011
2010-07-19 21:00:00,75.2,86,1012
2010-07-20 00:00:00,73.4,87,1014
2010-07-20 03:00:00,69.80000000000001,88,1013
2010-07-20 06:00:00,77.0,87,1015
2010-07-20 09:00:00,84.2,59,1015
2010-07-20 12:00:00,86.0,65,1016
2010-07-20 15:00:00,86.0,61,1014
2010-07-20 18:00:00,77.0,85,1015
2010-07-20 21:00:00,75.2,89,1016
2010-07-21 00:00:00,73.4,86,1016
2010-07-21 03:00:00,69.80000000000001,89,1014
2010-07-21 06:00:00,78.80000000000001,79,1016
2010-07-21 09:00:00,86.0,66,1014
2010-07-21 12:00:00,86.0,67,1014
2010-07-21 15:00:00,87.80000000000001,62,1012
2010-07-21 18:00:00,82.4,75,1013
2010-07-21 21:00:00,78.80000000000001,72,1014
2010-07-22 00:00:00,75.2,78,1015
2010-07-22 03:00:00,71.6,85,1015
2010-07-22 06:00:00,78.80000000000001,83,1017
2010-07-22 09:00:00,84.2,52,1016
2010-07-22 12:00:00,89.6,45,1016
2010-07-22 15:00:00,89.6,43,1015
2010-07-22 18:00:00,77.0,76,1015
2010-07-22 21:00:00,75.2,72,1016
2010-07-23 00:00:00,69.80000000000001,93,1017
2010-07-23 03:00:00,71.6,93,1015
2010-07-23 06:00:00,78.80000000000001,83,1017
2010-07-23 09:00:00,87.80000000000001,59,1016
2010-07-23 12:00:00,95.0,49,1015
2010-07-23 15:00:00,93.2,45,1012
2010-07-23 18:00:00,86.0,63,1013
2010-07-23 21:00:00,84.2,63,1013
2010-07-24 00:00:00,80.6,67,1013
2010-07-24 03:00:00,78.80000000000001,66,1012
2010-07-24 06:00:00,82.4,72,1014
2010-07-24 09:00:00,89.6,54,1013
2010-07-24 12:00:00,96.8,44,1013
2010-07-24 15:00:00,96.8,39,1010
2010-07-24 18:00:00,87.80000000000001,60,1011
2010-07-24 21:00:00,84.2,61,1011
2010-07-25 00:00:00,82.4,56,1012
2010-07-25 03:00:00,78.80000000000001,64,1011
2010-07-25 06:00:00,84.2,76,1012
2010-07-25 09:00:00,89.6,56,1011
2010-07-25 12:00:00,95.0,46,1010
2010-07-25 15:00:00,86.0,57,1009
2010-07-25 18:00:00,78.80000000000001,74,1013
2010-07-25 21:00:00,75.2,79,1015
2010-07-26 00:00:00,71.6,89,1015
2010-07-26 03:00:00,68.0,90,1015
2010-07-26 06:00:00,73.4,73,1019
2010-07-26 09:00:00,78.80000000000001,46,1018
2010-07-26 12:00:00,84.2,38,1019
2010-07-26 15:00:00,84.2,36,1016
2010-07-26 18:00:00,69.80000000000001,72,1017
2010-07-26 21:00:00,66.2,59,1018
2010-07-27 00:00:00,64.4,76,1019
2010-07-27 03:00:00,60.8,83,1019
2010-07-27 06:00:00,75.2,61,1020
2010-07-27 09:00:00,82.4,47,1019
2010-07-27 12:00:00,84.2,44,1019
2010-07-27 15:00:00,80.6,51,1017
2010-07-27 18:00:00,73.4,79,1018
2010-07-27 21:00:00,71.6,71,1017
2010-07-28 00:00:00,69.80000000000001,88,1018
2010-07-28 03:00:00,69.80000000000001,95,1017
2010-07-28 06:00:00,75.2,88,1018
2010-07-28 09:00:00,84.2,61,1016
2010-07-28 12:00:00,89.6,49,1016
2010-07-28 15:00:00,91.4,39,1013
2010-07-28 18:00:00,80.6,72,1014
2010-07-28 21:00:00,75.2,87,1014
2010-07-29 00:00:00,75.2,94,1013
2010-07-29 03:00:00,75.2,88,1011
2010-07-29 06:00:00,80.6,79,1013
2010-07-29 09:00:00,87.80000000000001,56,1011
2010-07-29 12:00:00,86.0,68,1011
2010-07-29 15:00:00,89.6,51,1010
2010-07-29 18:00:00,78.80000000000001,75,1011
2010-07-29 21:00:00,71.6,77,1012
2010-07-30 00:00:00,68.0,74,1013
2010-07-30 03:00:00,64.4,66,1013
2010-07-30 06:00:00,68.0,66,1015
2010-07-30 09:00:00,77.0,46,1014
2010-07-30 12:00:00,80.6,37,1015
2010-07-30 15:00:00,80.6,37,1013
2010-07-30 18:00:00,68.0,72,1013
2010-07-30 21:00:00,62.6,75,1014
2010-07-31 00:00:00,60.8,85,1014
2010-07-31 03:00:00,59.0,83,1014
2010-07-31 06:00:00,71.6,66,1015
2010-07-31 09:00:00,80.6,47,1014
2010-07-31 12:00:00,84.2,42,1013
2010-07-31 15:00:00,82.4,43,1012
2010-07-31 18:00:00,73.4,72,1012
2010-07-31 21:00:00,71.6,73,1013
2010-08-01 00:00:00,69.80000000000001,77,1014
2010-08-01 03:00:00,69.80000000000001,73,1014
2010-08-01 06:00:00,69.80000000000001,77,1016
2010-08-01 09:00:00,75.2,58,1016
2010-08-01 12:00:00,82.4,50,1016
2010-08-01 15:00:00,80.6,51,1016
2010-08-01 18:00:00,71.6,74,1017
2010-08-01 21:00:00,64.4,89,1019
2010-08-02 00:00:00,60.8,95,1019
2010-08-02 03:00:00,60.8,96,1019
2010-08-02 06:00:00,71.6,81,1021
2010-08-02 09:00:00,78.80000000000001,60,1019
2010-08-02 12:00:00,82.4,54,1020
2010-08-02 15:00:00,80.6,54,1018
2010-08-02 18:00:00,73.4,79,1019
2010-08-02 21:00:00,69.80000000000001,90,1020
2010-08-03 00:00:00,68.0,98,1020
2010-08-03 03:00:00,68.0,98,1019
2010-08-03 06:00:00,73.4,93,1020
2010-08-03 09:00:00,82.4,65,1019
2010-08-03 12:00:00,86.0,58,1019
2010-08-03 15:00:00,86.0,54,1016
2010-08-03 18:00:00,78.80000000000001,79,1016
2010-08-03 21:00:00,73.4,92,1016
2010-08-04 00:00:00,75.2,97,1015
2010-08-04 03:00:00,73.4,94,1013
2010-08-04 06:00:00,75.2,93,1014
2010-08-04 09:00:00,84.2,68,1011
2010-08-04 12:00:00,91.4,57,1011
2010-08-04 15:00:00,91.4,48,1009
2010-08-04 18:00:00,82.4,73,1009
2010-08-04 21:00:00,78.80000000000001,88,1008
2010-08-05 00:00:00,75.2,87,1008
2010-08-05 03:00:00,73.4,79,1008
2010-08-05 06:00:00,75.2,72,1009
2010-08-05 09:00:00,87.80000000000001,51,1006
2010-08-05 12:00:00,93.2,48,1007
2010-08-05 15:00:00,91.4,51,1005
2010-08-05 18:00:00,78.80000000000001,75,1006
2010-08-05 21:00:00,73.4,91,1007
2010-08-06 00:00:00,71.6,95,1007
2010-08-06 03:00:00,69.80000000000001,92,1007
2010-08-06 06:00:00,75.2,87,1008
2010-08-06 09:00:00,84.2,49,1007
2010-08-06 12:00:00,87.80000000000001,39,1008
2010-08-06 15:00:00,84.2,40,1008
2010-08-06 18:00:00,73.4,61,1009
2010-08-06 21:00:00,69.80000000000001,61,1011
2010-08-07 00:00:00,68.0,68,1012
2010-08-07 03:00:00,64.4,72,1012
2010-08-07 06:00:00,69.80000000000001,68,1014
2010-08-07 09:00:00,80.6,42,1014
2010-08-07 12:00:00,86.0,36,1015
2010-08-07 15:00:00,84.2,36,1013
2010-08-07 18:00:00,71.6,66,1014
2010-08-07 21:00:00,66.2,78,1015
2010-08-08 00:00:00,62.6,92,1016
2010-08-08 03:00:00,62.6,92,1015
2010-08-08 06:00:00,73.4,81,1017
2010-08-08 09:00:00,84.2,46,1015
2010-08-08 12:00:00,87.80000000000001,40,1016
2010-08-08 15:00:00,86.0,38,1014
2010-08-08 18:00:00,75.2,77,1015
2010-08-08 21:00:00,71.6,79,1015
2010-08-09 00:00:00,68.0,96,1016
2010-08-09 03:00:00,68.0,96,1016
2010-08-09 06:00:00,75.2,83,1017
2010-08-09 09:00:00,86.0,54,1016
2010-08-09 12:00:00,91.4,51,1016
2010-08-09 15:00:00,89.6,45,1014
2010-08-09 18:00:00,80.6,70,1014
2010-08-09 21:00:00,75.2,85,1014
2010-08-10 00:00:00,73.4,93,1014
2010-08-10 03:00:00,71.6,90,1013
2010-08-10 06:00:00,78.80000000000001,80,1014
2010-08-10 09:00:00,91.4,44,1013
2010-08-10 12:00:00,96.8,37,1012
2010-08-10 15:00:00,95.0,32,1010
2010-08-10 18:00:00,78.80000000000001,67,1011
2010-08-10 21:00:00,80.6,63,1011
2010-08-11 00:00:00,77.0,76,1012
2010-08-11 03:00:00,73.4,75,1011
2010-08-11 06:00:00,78.80000000000001,75,1012
2010-08-11 09:00:00,87.80000000000001,49,1011
2010-08-11 12:00:00,93.2,40,1011
2010-08-11 15:00:00,93.2,37,1009
2010-08-11 18:00:00,80.6,58,1010
2010-08-11 21:00:00,73.4,77,1010
2010-08-12 00:00:00,75.2,90,1010
2010-08-12 03:00:00,75.2,95,1009
2010-08-12 06:00:00,75.2,95,1010
2010-08-12 09:00:00,80.6,78,1009
2010-08-12 12:00:00,82.4,78,1009
2010-08-12 15:00:00,80.6,79,1008
2010-08-12 18:00:00,73.4,98,1010
2010-08-12 21:00:00,71.6,97,1011
2010-08-13 00:00:00,71.6,99,1012
2010-08-13 03:00:00,69.80000000000001,96,1012
2010-08-13 06:00:00,69.80000000000001,98,1014
2010-08-13 09:00:00,71.6,89,1015
2010-08-13 12:00:00,75.2,74,1017
2010-08-13 15:00:00,75.2,68,1016
2010-08-13 18:00:00,71.6,72,1018
2010-08-13 21:00:00,69.80000000000001,69,1018
2010-08-14 00:00:00,68.0,71,1019
2010-08-14 03:00:00,68.0,71,1019
2010-08-14 06:00:00,69.80000000000001,75,1020
2010-08-14 09:00:00,71.6,63,1019
2010-08-14 12:00:00,80.6,49,1019
2010-08-14 15:00:00,80.6,48,1017
2010-08-14 18:00:00,69.80000000000001,84,1018
2010-08-14 21:00:00,68.0,86,1018
2010-08-15 00:00:00,68.0,94,1018
2010-08-15 03:00:00,68.0,90,1017
2010-08-15 06:00:00,71.6,89,1017
2010-08-15 09:00:00,77.0,77,1016
2010-08-15 12:00:00,78.80000000000001,73,1016
2010-08-15 15:00:00,78.80000000000001,81,1014
2010-08-15 18:00:00,73.4,88,1014
2010-08-15 21:00:00,69.80000000000001,95,1015
2010-08-16 00:00:00,71.6,99,1014
2010-08-16 03:00:00,71.6,98,1013
2010-08-16 06:00:00,73.4,94,1015
2010-08-16 09:00:00,84.2,71,1014
2010-08-16 12:00:00,87.80000000000001,67,1014
2010-08-16 15:00:00,86.0,71,1013
2010-08-16 18:00:00,78.80000000000001,89,1013
2010-08-16 21:00:00,75.2,93,1014
2010-08-17 00:00:00,73.4,97,1015
2010-08-17 03:00:00,71.6,97,1014
2010-08-17 06:00:00,73.4,94,1017
2010-08-17 09:00:00,84.2,53,1016
2010-08-17 12:00:00,89.6,42,1017
2010-08-17 15:00:00,87.80000000000001,42,1015
2010-08-17 18:00:00,73.4,78,1016
2010-08-17 21:00:00,71.6,74,1016
2010-08-18 00:00:00,73.4,80,1017
2010-08-18 03:00:00,71.6,80,1017
2010-08-18 06:00:00,68.0,90,1019
2010-08-18 09:00:00,69.80000000000001,86,1017
2010-08-18 12:00:00,75.2,78,1017
2010-08-18 15:00:00,73.4,83,1015
2010-08-18 18:00:00,69.80000000000001,96,1016
2010-08-18 21:00:00,66.2,96,1015
2010-08-19 00:00:00,68.0,97,1015
2010-08-19 03:00:00,66.2,94,1014
2010-08-19 06:00:00,71.6,88,1015
2010-08-19 09:00:00,82.4,62,1014
2010-08-19 12:00:00,87.80000000000001,49,1014
2010-08-19 15:00:00,84.2,49,1011
2010-08-19 18:00:00,68.0,88,1012
2010-08-19 21:00:00,69.80000000000001,79,1012
2010-08-20 00:00:00,71.6,82,1013
2010-08-20 03:00:00,68.0,75,1013
2010-08-20 06:00:00,75.2,82,1014
2010-08-20 09:00:00,84.2,53,1014
2010-08-20 12:00:00,89.6,44,1014
2010-08-20 15:00:00,87.80000000000001,44,1013
2010-08-20 18:00:00,75.2,75,1014
2010-08-20 21:00:00,69.80000000000001,81,1014
2010-08-21 00:00:00,69.80000000000001,79,1016
2010-08-21 03:00:00,68.0,73,1015
2010-08-21 06:00:00,71.6,69,1017
2010-08-21 09:00:00,80.6,54,1016
2010-08-21 12:00:00,86.0,52,1016
2010-08-21 15:00:00,86.0,51,1013
2010-08-21 18:00:00,77.0,79,1014
2010-08-21 21:00:00,75.2,86,1014
2010-08-22 00:00:00,71.6,98,1013
2010-08-22 03:00:00,71.6,95,1012
2010-08-22 06:00:00,75.2,98,1012
2010-08-22 09:00:00,78.80000000000001,82,1010
2010-08-22 12:00:00,82.4,81,1010
2010-08-22 15:00:00,84.2,65,1008
2010-08-22 18:00:00,75.2,86,1010
2010-08-22 21:00:00,71.6,80,1010
2010-08-23 00:00:00,66.2,91,1011
2010-08-23 03:00:00,64.4,90,1010
2010-08-23 06:00:00,71.6,86,1012
2010-08-23 09:00:00,77.0,60,1011
2010-08-23 12:00:00,82.4,50,1011
2010-08-23 15:00:00,82.4,50,1011
2010-08-23 18:00:00,69.80000000000001,89,1013
2010-08-23 21:00:00,66.2,98,1014
2010-08-24 00:00:00,64.4,100,1015
2010-08-24 03:00:00,62.6,99,1015
2010-08-24 06:00:00,64.4,95,1016
2010-08-24 09:00:00,71.6,72,1016
2010-08-24 12:00:00,71.6,68,1016
2010-08-24 15:00:00,73.4,67,1014
2010-08-24 18:00:00,66.2,84,1014
2010-08-24 21:00:00,62.6,91,1015
2010-08-25 00:00:00,62.6,98,1014
2010-08-25 03:00:00,62.6,96,1013
2010-08-25 06:00:00,68.0,89,1013
2010-08-25 09:00:00,73.4,66,1013
2010-08-25 12:00:00,77.0,56,1012
2010-08-25 15:00:00,77.0,56,1011
2010-08-25 18:00:00,64.4,88,1013
2010-08-25 21:00:00,68.0,76,1013
2010-08-26 00:00:00,68.0,83,1014
2010-08-26 03:00:00,64.4,85,1014
2010-08-26 06:00:00,69.80000000000001,85,1016
2010-08-26 09:00:00,78.80000000000001,57,1016
2010-08-26 12:00:00,82.4,48,1016
2010-08-26 15:00:00,78.80000000000001,47,1015
2010-08-26 18:00:00,68.0,71,1016
2010-08-26 21:00:00,64.4,69,1017
2010-08-27 00:00:00,62.6,77,1019
2010-08-27 03:00:00,59.0,86,1019
2010-08-27 06:00:00,64.4,81,1021
2010-08-27 09:00:00,73.4,51,1021
2010-08-27 12:00:00,80.6,42,1021
2010-08-27 15:00:00,78.80000000000001,42,1018
2010-08-27 18:00:00,60.8,81,1019
2010-08-27 21:00:00,59.0,84,1020
2010-08-28 00:00:00,55.400000000000006,91,1021
2010-08-28 03:00:00,57.2,93,1021
2010-08-28 06:00:00,68.0,79,1024
2010-08-28 09:00:00,77.0,58,1023
2010-08-28 12:00:00,82.4,46,1023
2010-08-28 15:00:00,80.6,45,1021
2010-08-28 18:00:00,64.4,86,1022
2010-08-28 21:00:00,60.8,87,1023
2010-08-29 00:00:00,57.2,92,1024
2010-08-29 03:00:00,60.8,92,1023
2010-08-29 06:00:00,71.6,84,1025
2010-08-29 09:00:00,82.4,57,1024
2010-08-29 12:00:00,91.4,46,1023
2010-08-29 15:00:00,87.80000000000001,43,1021
2010-08-29 18:00:00,71.6,87,1022
2010-08-29 21:00:00,68.0,86,1023
2010-08-30 00:00:00,64.4,92,1023
2010-08-30 03:00:00,66.2,88,1023
2010-08-30 06:00:00,73.4,78,1024
2010-08-30 09:00:00,86.0,50,1023
2010-08-30 12:00:00,89.6,34,1024
2010-08-30 15:00:00,89.6,33,1021
2010-08-30 18:00:00,69.80000000000001,81,1022
2010-08-30 21:00:00,66.2,65,1022
2010-08-31 00:00:00,66.2,79,1022
2010-08-31 03:00:00,64.4,76,1021
2010-08-31 06:00:00,77.0,69,1023
2010-08-31 09:00:00,89.6,42,1022
2010-08-31 12:00:00,93.2,35,1021
2010-08-31 15:00:00,91.4,36,1018
2010-08-31 18:00:00,73.4,77,1019
2010-08-31 21:00:00,71.6,75,1019
2010-09-01 00:00:00,69.80000000000001,86,1019
2010-09-01 03:00:00,69.80000000000001,78,1018
2010-09-01 06:00:00,73.4,72,1018
2010-09-01 09:00:00,82.4,56,1017
2010-09-01 12:00:00,93.2,40,1017
2010-09-01 15:00:00,91.4,35,1015
2010-09-01 18:00:00,77.0,61,1016
2010-09-01 21:00:00,73.4,71,1016
2010-09-02 00:00:00,73.4,79,1016
2010-09-02 03:00:00,68.0,81,1015
2010-09-02 06:00:00,75.2,76,1017
2010-09-02 09:00:00,86.0,51,1016
2010-09-02 12:00:00,91.4,41,1016
2010-09-02 15:00:00,89.6,42,1013
2010-09-02 18:00:00,77.0,74,1013
2010-09-02 21:00:00,71.6,92,1012
2010-09-03 00:00:00,68.0,92,1012
2010-09-03 03:00:00,69.80000000000001,87,1011
2010-09-03 06:00:00,73.4,87,1010
2010-09-03 09:00:00,77.0,73,1007
2010-09-03 12:00:00,84.2,62,1006
2010-09-03 15:00:00,87.80000000000001,42,1003
2010-09-03 18:00:00,77.0,76,1003
2010-09-03 21:00:00,71.6,86,1003
2010-09-04 00:00:00,69.80000000000001,87,1004
2010-09-04 03:00:00,64.4,81,1006
2010-09-04 06:00:00,66.2,74,1008
2010-09-04 09:00:00,73.4,42,1008
2010-09-04 12:00:00,77.0,39,1008
2010-09-04 15:00:00,75.2,42,1008
2010-09-04 18:00:00,68.0,52,1010
2010-09-04 21:00:00,60.8,61,1012
2010-09-05 00:00:00,57.2,77,1013
2010-09-05 03:00:00,53.6,81,1014
2010-09-05 06:00:00,60.8,74,1017
2010-09-05 09:00:00,69.80000000000001,42,1016
2010-09-05 12:00:00,75.2,33,1016
2010-09-05 15:00:00,73.4,34,1015
2010-09-05 18:00:00,53.6,80,1017
2010-09-05 21:00:00,57.2,69,1018
2010-09-06 00:00:00,51.8,90,1020
2010-09-06 03:00:00,53.6,84,1021
2010-09-06 06:00:00,62.6,72,1023
2010-09-06 09:00:00,73.4,50,1022
2010-09-06 12:00:00,80.6,49,1022
2010-09-06 15:00:00,80.6,48,1021
2010-09-06 18:00:00,69.80000000000001,81,1021
2010-09-06 21:00:00,66.2,92,1021
